Away_G,Home_G,OT,Attendance,LengthOfGame,Notes,Goal_Diff,Datetime,Edmonton Oilers,Florida Panthers,Minnesota Wild,St. Louis Blues,New York Islanders,Columbus Blue Jackets,Arizona Coyotes,Philadelphia Flyers,Buffalo Sabres,Ottawa Senators,Dallas Stars,Chicago Blackhawks,Toronto Maple Leafs,Seattle Kraken,Carolina Hurricanes,San Jose Sharks,Detroit Red Wings,Calgary Flames,Utah Mammoth,Pittsburgh Penguins,Washington Capitals,Nashville Predators,Winnipeg Jets,Vancouver Canucks,Montreal Canadiens,Los Angeles Kings,New Jersey Devils,New York Rangers,Boston Bruins,Colorado Avalanche,Vegas Golden Knights,Anaheim Ducks,Tampa Bay Lightning,home_win
3,0,0,17850,2:25,,-3,2024-02-10T15:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0
3,1,0,16726,2:28,,-2,2024-02-10T13:00:00.000000,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,1,18997,2:31,,1,2024-02-10T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1
4,2,0,18876,2:32,,-2,2024-02-10T19:00:00.000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3,4,1,19515,2:35,,1,2024-02-10T13:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
0,4,0,19304,2:23,,4,2024-02-10T18:00:00.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
0,4,0,18145,2:34,,4,2024-02-10T22:00:00.000000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
3,2,0,21105,2:29,,-1,2024-02-10T13:00:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4,5,1,17507,2:36,,1,2024-02-10T20:00:00.000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
5,2,0,17255,2:32,,-3,2024-02-10T13:00:00.000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,5,0,19679,2:25,,2,2024-02-10T19:00:00.000000,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0,18926,2:35,,1,2024-02-10T19:00:00.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,2,0,15225,2:14,,1,2024-02-10T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
7,2,0,21105,2:36,,-5,2024-02-11T13:00:00.000000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3,2,1,18573,2:27,,-1,2024-02-11T13:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0
1,3,0,14511,2:23,,2,2024-02-12T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
0,2,0,18006,2:22,,2,2024-02-12T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
3,5,0,18094,2:37,,2,2024-02-12T19:00:00.000000,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,18207,2:33,,-2,2024-02-12T22:00:00.000000,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,2,1,17850,2:48,,-1,2024-02-13T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0
0,7,0,13292,2:16,,7,2024-02-13T19:00:00.000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
4,2,0,16452,2:22,,-2,2024-02-13T20:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0
2,4,0,18532,2:28,,2,2024-02-13T20:00:00.000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,8,0,18347,2:27,,4,2024-02-13T21:00:00.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,5,0,21105,2:26,,5,2024-02-13T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,1
4,2,0,17159,2:27,,-2,2024-02-13T20:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0
2,1,1,17255,2:35,,-1,2024-02-13T19:30:00.000000,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,6,0,15203,2:34,,3,2024-02-13T19:00:00.000000,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,18307,2:20,,3,2024-02-13T19:00:00.000000,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,17878,2:38,,-3,2024-02-13T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0
3,1,0,4600,2:41,,-2,2024-02-14T21:30:00.000000,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,17967,2:30,,-3,2024-02-14T19:30:00.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,13786,2:20,,1,2024-02-14T19:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
4,1,0,17850,2:22,,-3,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4,0,0,14277,2:24,,-4,2024-02-15T19:00:00.000000,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,3,0,16852,2:37,,-3,2024-02-15T21:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,19423,2:19,,-3,2024-02-15T20:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,16105,2:23,,-1,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0
9,2,0,17159,2:30,,-7,2024-02-15T20:00:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4,7,0,18006,2:45,,3,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,1
5,1,0,16297,2:23,,-4,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3,6,0,18096,2:30,,3,2024-02-15T20:00:00.000000,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,6,0,19092,2:45,,3,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,1
3,4,1,18646,2:33,,1,2024-02-15T19:00:00.000000,0,0,0,0,0,0,0,-1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,18947,2:25,,3,2024-02-15T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
5,1,0,4600,2:27,,-4,2024-02-16T21:00:00.000000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,4,1,17850,2:48,,-1,2024-02-17T12:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0
5,0,0,17854,2:40,,-5,2024-02-17T16:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,0,18888,2:28,,1,2024-02-17T15:00:00.000000,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4,3,1,18532,2:32,,-1,2024-02-17T15:00:00.000000,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,19276,2:33,,-1,2024-02-17T17:00:00.000000,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,21105,2:31,,-1,2024-02-17T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0
3,6,0,70328,2:47,at MetLife Stadium (East Rutherford NJ),3,2024-02-17T20:00:00.000000,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4,3,0,17435,2:33,,-1,2024-02-17T22:30:00.000000,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0,18096,2:25,,-3,2024-02-17T17:00:00.000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
9,2,0,19092,2:35,,-7,2024-02-17T17:00:00.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,9,0,19247,2:23,,7,2024-02-17T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1
4,2,0,18992,2:30,,-2,2024-02-17T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,0
3,1,0,18355,2:30,,-2,2024-02-17T22:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
3,4,0,18133,2:50,,1,2024-02-18T18:00:00.000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,5,1,79690,2:48,at MetLife Stadium (East Rutherford NJ),-1,2024-02-18T15:00:00.000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
2,1,0,18422,2:27,,-1,2024-02-18T18:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
6,3,0,4600,2:26,,-3,2024-02-19T16:00:00.000000,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,4,1,17850,2:53,,1,2024-02-19T13:00:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,3,0,17229,2:19,,-1,2024-02-19T12:30:00.000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0
3,6,0,18909,2:25,,3,2024-02-19T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,6,0,18037,2:24,,3,2024-02-19T16:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1
7,10,0,19024,2:37,,3,2024-02-19T14:00:00.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
4,3,1,17151,2:29,,-1,2024-02-19T15:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,13673,2:22,,-4,2024-02-19T16:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
4,2,0,18096,2:27,,-2,2024-02-19T13:00:00.000000,0,0,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,19092,2:28,,-2,2024-02-19T19:00:00.000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1,3,0,18121,2:28,,2,2024-02-20T21:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,1
2,3,1,19000,2:30,,1,2024-02-20T19:00:00.000000,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,5,0,16980,2:31,,4,2024-02-20T22:30:00.000000,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
1,3,0,18006,2:29,,2,2024-02-20T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
5,4,1,18016,2:36,,-1,2024-02-20T19:00:00.000000,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,3,0,17727,2:29,,-2,2024-02-20T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,1,0,0,0
3,6,0,14707,2:30,,3,2024-02-20T20:00:00.000000,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2,6,0,17232,2:29,,4,2024-02-20T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,1
7,4,0,14518,2:27,,-3,2024-02-21T22:00:00.000000,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6,3,0,4600,2:35,,-3,2024-02-21T22:00:00.000000,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,1,0,18245,2:25,,-2,2024-02-21T19:30:00.000000,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,5,1,18347,2:46,,-1,2024-02-21T22:00:00.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0
3,2,0,21105,2:22,,-1,2024-02-21T19:00:00.000000,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0,1,0,18700,2:26,,1,2024-02-22T19:00:00.000000,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,1,17750,2:31,,1,2024-02-22T21:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
1,2,1,19515,2:29,,1,2024-02-22T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1
4,1,0,17415,2:26,,-3,2024-02-22T22:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0
5,1,0,16650,2:37,,-4,2024-02-22T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0
1,4,0,16118,2:19,,3,2024-02-22T19:00:00.000000,0,0,0,0,0,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,4,0,17160,2:24,,3,2024-02-22T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,1
2,5,0,17151,2:27,,3,2024-02-22T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1
0,4,0,18096,2:26,,4,2024-02-22T20:00:00.000000,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
5,3,0,19092,2:33,,-2,2024-02-22T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0
7,3,0,18188,2:23,,-4,2024-02-22T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1,0,18943,2:21,,-1,2024-02-23T19:00:00.000000,0,0,0,0,0,1,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,2,1,18891,2:24,,-1,2024-02-23T20:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0
4,2,0,18347,2:28,,-2,2024-02-23T21:00:00.000000,1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,1,0,18952,2:27,,-1,2024-02-24T20:00:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,3,0,18135,2:23,,-1,2024-02-24T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1,6,0,19515,2:24,,5,2024-02-24T12:00:00.000000,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6,3,0,18347,2:41,,-3,2024-02-24T22:00:00.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,19887,2:37,,1,2024-02-24T18:00:00.000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,1,18203,2:36,,1,2024-02-24T22:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,1
3,4,0,16514,2:21,,1,2024-02-24T14:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,0,0,0,0,0,0,1
4,2,0,17255,2:28,,-2,2024-02-24T14:00:00.000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0
3,4,1,19197,2:34,,1,2024-02-24T19:00:00.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,1
2,1,0,19756,2:34,,-1,2024-02-24T15:00:00.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0
5,2,0,17151,2:36,,-3,2024-02-24T22:00:00.000000,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,2,0,15919,2:29,,-2,2024-02-24T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0
2,3,1,18924,2:44,,1,2024-02-24T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,1
4,2,0,16370,2:25,,-2,2024-02-25T20:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,1,0,0
2,3,1,15690,2:37,,1,2024-02-25T18:00:00.000000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,18293,2:37,,2,2024-02-25T18:00:00.000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,1
3,2,1,21141,2:31,,-1,2024-02-25T18:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,1,0,16514,2:21,,-3,2024-02-25T13:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,0
6,7,0,18212,2:33,,1,2024-02-25T15:30:00.000000,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,4,1,14324,2:28,,1,2024-02-25T18:00:00.000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
3,2,1,18532,2:31,,-1,2024-02-26T20:00:00.000000,0,0,0,0,-1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,18347,2:25,,2,2024-02-26T21:30:00.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
3,4,1,17151,2:47,,1,2024-02-26T22:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,1
3,6,0,17296,2:24,,3,2024-02-26T19:00:00.000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,4,0,16450,2:25,,2,2024-02-27T21:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,1
1,5,0,18117,2:23,,4,2024-02-27T21:30:00.000000,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
3,8,0,19515,2:24,,5,2024-02-27T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,1
2,3,0,18243,2:35,,1,2024-02-27T19:00:00.000000,0,1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,2,0,18775,2:27,,-1,2024-02-27T20:00:00.000000,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,4,0,21105,2:27,,2,2024-02-27T19:00:00.000000,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1,4,0,17159,2:30,,3,2024-02-27T20:00:00.000000,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,6,0,18647,2:41,,4,2024-02-27T19:00:00.000000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1
7,2,0,10982,2:26,,-5,2024-02-27T22:30:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
6,2,0,18907,2:29,,-4,2024-02-27T19:00:00.000000,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0
